CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
5	Broyden	0	0.02560403674	-59.23685686	-86.2162963	3.080765137	YY	8	0.3484667038	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.142912898	0.05177249772	0.3809458944	1.838349543	0.1817325029	-2.885189301	1.425880239	-0.3187487508	1.326998085	-0.3182494309	1.326801654	-2.883669043	1.425775518	-0.3544770565	1.98537707	2.524888607	0.9779900096	a248bdd	2x2_2C_8b_C2v_L	8.37	1.29601287	2	1.552906906	0.9999999998409856	1.0000000000000002	-0.0001968100849	0.001771832349	1.008160296	-0.8545276783	0.01805774581	0.5089659736	-0.3156849261	1.862162082	-0.3153989838	1.862024948	0.0180774839	0.508519256	0.4194447371	-0.4405465673	2.297674444	-3.748747346	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.174790163	-2.037367367	2.589455292e-05	0.0001764628197	1.690721277	-2.583848154	0.05884849122	-1.170799933	-0.05896225165	1.171106135	-1.690107579	2.583819817	-0.000131493374	0.0005297488605	-5.561159902e-05	3.609962021e-05	2024-09-21@19:27	2.148148148	-0.9356910403	1	-2.383168656e-16	-0.434784355	0.3888888889	-2.138223905e-16	0.1649196055	v2.7.1	
4	Broyden	0	0.02532786059	-59.1725135	-86.0562963	3.065023468	YY	8	0.3475602119	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.142402576	0.05127817892	0.3829969892	1.836126531	0.1829238828	-2.880526151	1.422243661	-0.3195802581	1.33119254	-0.3180692624	1.330275805	-2.87456774	1.421738928	-0.3549999279	1.985356053	2.517020201	0.9791044208	a248bdd	2x2_2C_8b_C2v_L	8.36	1.294705491	2	1.552076604	0.9999999998028144	1.0	-0.0002107427989	0.002142890592	1.008188527	-0.858579207	0.01809669168	0.5106350959	-0.3160646835	1.850161736	-0.315359429	1.850132249	0.01809575325	0.5093969305	0.4198697811	-0.4413290009	2.297328714	-3.749434092	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1747536495	-2.041254744	-7.934371157e-05	0.001129999087	1.690966743	-2.595642799	0.05865754078	-1.172404822	-0.05881394788	1.17228412	-1.689022767	2.595846842	-0.0001370297436	0.000553315643	-3.995047888e-05	2.013332281e-05	2024-09-21@19:34	2.148148148	-0.9371365094	1	-6.315919745e-17	-0.4355143917	0.3888888889	1.741113575e-16	0.1652009476	v2.7.1	
4	Broyden	0	0.02512457053	-59.14117774	-85.8962963	3.050290991	YY	8	0.3465693183	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.141905583	0.05218909437	0.3860087291	1.833388348	0.1844637619	-2.877731426	1.420208977	-0.320389798	1.33240097	-0.3193252133	1.336026636	-2.87410664	1.418111243	-0.356661905	1.985294499	2.512269113	0.9800406469	a248bdd	2x2_2C_8b_C2v_L	8.35	1.29326251	2	1.551337887	0.9999999998023952	0.9999999999999998	-0.001259050247	0.01099394368	1.008610672	-0.8642966532	0.01834255061	0.5113429936	-0.3165690255	1.845592825	-0.3157668825	1.834291396	0.01864946827	0.510036138	0.4213637473	-0.4427986254	2.298396686	-3.7501214	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.175667862	-2.047933607	0.0002273931121	0.0001263989092	1.691574959	-2.602042734	0.05863011139	-1.173618715	-0.05991590877	1.180753428	-1.690239384	2.608789825	0.000736929457	-0.00306918788	0.0001956262951	0.0002008723281	2024-09-21@19:40	2.148148148	-0.9384343982	1	-9.610999373e-18	-0.4362650329	0.3888888889	4.532530842e-16	0.1654828991	v2.7.1	
4	Broyden	0	0.02481453974	-59.08302382	-85.7362963	3.034148945	YY	8	0.3456977468	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.141386551	0.05202359453	0.3883329279	1.829555763	0.1858124455	-2.87244674	1.416258331	-0.3212286172	1.337424549	-0.3193559888	1.338363918	-2.866581172	1.414828375	-0.3575528804	1.985262007	2.506645992	0.9808719674	a248bdd	2x2_2C_8b_C2v_L	8.34	1.29199034	2	1.550476872	0.9999999998590737	1.0000000000000004	-0.0002632807986	0.002331638755	1.008278261	-0.8687126667	0.01808207157	0.5133927073	-0.3171819781	1.832301374	-0.3161656114	1.827343367	0.01791188784	0.5129632913	0.4220655566	-0.4436105808	2.29906672	-3.750817604	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1758033887	-2.052288759	0.0001151822989	-0.0001623520047	1.691780211	-2.614731648	0.05820066016	-1.173415724	-0.05840523608	1.174598313	-1.689880793	2.618222375	-8.41074249e-05	0.0003100562914	-1.774563702e-05	5.771768527e-05	2024-09-21@19:47	2.148148148	-0.9399357829	1	-3.448746563e-16	-0.4369843844	0.3888888889	-1.343358502e-16	0.1657692297	v2.7.1	
4	Broyden	0	0.02462738496	-59.05593684	-85.5762963	3.019647995	YY	8	0.3447253875	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.140896258	0.05230787287	0.3908167242	1.824975148	0.1873121548	-2.869282319	1.412864194	-0.3224109946	1.342764391	-0.3218463732	1.343600959	-2.867309393	1.412113529	-0.3593197288	1.985195605	2.500343594	0.9819023797	a248bdd	2x2_2C_8b_C2v_L	8.33	1.290576888	2	1.549745244	0.9999999998392995	0.9999999999999998	-0.0006818622176	0.006005597919	1.008099468	-0.8736202851	0.01810724669	0.5151866017	-0.3176817817	1.819571332	-0.3173718957	1.815892449	0.01844577841	0.5137110049	0.4233809528	-0.4450967309	2.299453782	-3.751396859	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1762019566	-2.056954497	0.0001688800746	-2.703425764e-05	1.692451567	-2.625762728	0.05812311947	-1.174667414	-0.05875337556	1.1775803	-1.691805515	2.628088649	0.0002300390994	-0.0009745878446	5.564057721e-05	0.0001328947389	2024-09-21@19:53	2.148148148	-0.9412115291	1	-3.907635523e-16	-0.4377192427	0.3888888889	2.777027794e-16	0.1660353716	v2.7.1	
4	Broyden	0	0.02436366208	-58.99506334	-85.4162963	3.003781971	YY	8	0.3438105692	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.140375659	0.05262433588	0.3933247829	1.825195906	0.188535259	-2.859814875	1.408357419	-0.3223329449	1.347729754	-0.3229766006	1.346784994	-2.862747232	1.409096191	-0.3601284231	1.985178548	2.494038993	0.9829166906	a248bdd	2x2_2C_8b_C2v_L	8.32	1.289234582	2	1.548919265	0.9999999998030451	0.9999999999999997	9.648637684e-06	-0.0001694654999	1.008941622	-0.8784780436	0.0182344167	0.5162044588	-0.3175897788	1.804325779	-0.317940375	1.807502127	0.01826189697	0.5165655918	0.4240514184	-0.4459188685	2.299840385	-3.752153686	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1767741615	-2.062967409	4.154252583e-05	-0.0003610833345	1.691083892	-2.639249275	0.05860636895	-1.179086175	-0.05823490352	1.177517627	-1.692014554	2.637377571	-0.0002870931062	0.001234964003	-3.202637019e-05	-0.0002025293459	2024-09-21@20:00	2.148148148	-0.9426556435	1	-2.923882982e-17	-0.4384661781	0.3888888889	1.842936125e-16	0.1663248857	v2.7.1	
4	Broyden	0	0.02406037174	-58.9333182	-85.2562963	2.987547034	YY	8	0.3429346606	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.139846914	0.0529414307	0.3963727619	1.818018411	0.1903635265	-2.855601944	1.405085062	-0.3235615475	1.350945878	-0.3224283004	1.350956922	-2.853055053	1.404643545	-0.3607815779	1.985136579	2.487140466	0.9839982791	a248bdd	2x2_2C_8b_C2v_L	8.31	1.287931281	2	1.548071041	0.999999999837074	1.0	-0.0007438678504	0.00650134629	1.008066734	-0.8842055948	0.01795861635	0.5189332541	-0.3183714753	1.795817409	-0.3178053612	1.793914946	0.01814364463	0.5173076711	0.4248260286	-0.4469543399	2.29998392	-3.752941537	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.177159012	-2.06810269	0.0002684727404	-0.0004876309901	1.691675747	-2.649439343	0.05760109743	-1.176582763	-0.05823852962	1.178792567	-1.69067638	2.650499832	0.000621630197	-0.00257171304	0.0001839711111	0.0002003669651	2024-09-21@20:07	2.148148148	-0.9441454528	1	-2.453009492e-16	-0.4392151956	0.3888888889	-1.326792341e-16	0.1666184071	v2.7.1	
4	Broyden	0	0.02382565709	-58.89745554	-85.0962963	2.972733178	YY	8	0.3419729233	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.139346251	0.05390937539	0.3988677183	1.815862604	0.1916766556	-2.855131421	1.402382629	-0.3258471344	1.355658191	-0.3224693886	1.35572784	-2.848236682	1.400759519	-0.362330456	1.985082948	2.481537212	0.9849559661	a248bdd	2x2_2C_8b_C2v_L	8.3	1.286521913	2	1.547319333	0.9999999998191853	1.0	-0.001315232039	0.01188335466	1.008515062	-0.8890904872	0.01792377507	0.5216290771	-0.3194782177	1.786337522	-0.3178607438	1.780262629	0.0181855037	0.5174934209	0.4260345203	-0.4482545514	2.30069933	-3.75356452	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.177993926	-2.073823002	0.0002065804717	0.001075248777	1.693257579	-2.658521823	0.05691525032	-1.175126345	-0.05834042969	1.180086409	-1.690801171	2.662801638	0.0006155345091	-0.002715680652	2.190270991e-05	0.0006921531031	2024-09-21@20:13	2.148148148	-0.9454544671	1	-2.598585552e-16	-0.4399542068	0.3888888889	-3.020967549e-16	0.1668902971	v2.7.1	
4	Broyden	0	0.0234841375	-58.81309325	-84.9362963	2.956090058	YY	8	0.3411050408	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.138806315	0.05454273389	0.4016983635	1.812667582	0.1932066033	-2.842425315	1.397297467	-0.323779248	1.358792331	-0.3238221624	1.359805853	-2.841191273	1.396825508	-0.3612796937	1.985099798	2.471519148	0.9863520767	a248bdd	2x2_2C_8b_C2v_L	8.29	1.28523246	2	1.546441513	0.9999999997978168	1.0000000000000002	3.79991537e-05	-0.0003600351521	1.008606941	-0.8945806766	0.01772283738	0.521400746	-0.3186237268	1.772211769	-0.3185297541	1.769741393	0.01787710465	0.5212359626	0.4256794534	-0.4485756881	2.2992676	-3.75439483	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1786096632	-2.079804778	2.286120667e-05	-0.0001593278385	1.6909217	-2.673013541	0.05703136171	-1.176850785	-0.05719309599	1.177932934	-1.690511452	2.674344533	-0.0004211379393	0.001644889181	-0.0001776054775	9.888973666e-05	2024-09-21@20:20	2.148148148	-0.9469901255	1	-1.247044251e-17	-0.4407105434	0.3888888889	-3.197269386e-16	0.1671918223	v2.7.1	
4	Broyden	0	0.02326642278	-58.78778822	-84.7762963	2.941027019	YY	8	0.3401606423	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.138297518	0.05494627175	0.4043990515	1.807467769	0.194815128	-2.838867082	1.393685741	-0.3253805298	1.364391215	-0.3253131017	1.363729702	-2.841747747	1.394268502	-0.3638336049	1.985028613	2.467410411	0.9871786444	a248bdd	2x2_2C_8b_C2v_L	8.28	1.283827797	2	1.545679667	0.9999999998061432	1.0	-0.0004823786095	0.004231633603	1.008256076	-0.8997331864	0.01772356487	0.5237110671	-0.3193960231	1.759345909	-0.3194582028	1.76052055	0.01790857114	0.5223594612	0.4273418198	-0.4501066743	2.300744034	-3.755061747	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1790768775	-2.084621359	0.0001276747828	-8.783359981e-05	1.691576066	-2.68442671	0.05664093846	-1.176908524	-0.05725955117	1.178836319	-1.692294764	2.683446261	0.0003527838861	-0.001458684364	7.143607936e-05	0.0001718786414	2024-09-21@20:27	2.148148148	-0.9483254671	1	-5.405303581e-16	-0.4414547324	0.3888888889	-2.243694707e-16	0.1674712261	v2.7.1	
3	Broyden	0	0.02293069227	-58.71634607	-84.6162963	2.925104172	YY	8	0.3393155152	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.137781795	0.05495485513	0.4065408827	1.804346511	0.1960976624	-2.828967308	1.389422571	-0.3249610368	1.369376819	-0.3271205009	1.369823041	-2.835137952	1.39020433	-0.3635004012	1.98499597	2.459267051	0.9881957615	a248bdd	2x2_2C_8b_C2v_L	8.27	1.282597865	2	1.544819231	0.9999999998429244	1.0	0.001655823068	-0.01472215574	1.008110808	-0.9039916976	0.01754247953	0.5228166336	-0.319459867	1.745732368	-0.3203245512	1.748281832	0.01728727026	0.5262762496	0.4275029564	-0.4507845587	2.300135386	-3.755611221	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1791693122	-2.088484297	-0.0004140037109	-0.0001535801375	1.69019395	-2.696817804	0.05643279592	-1.173772366	-0.05490744039	1.169403386	-1.69221646	2.695349895	-0.001319464154	0.005307355554	-0.0004209901271	-0.000256914038	2024-09-21@20:32	2.148148148	-0.9498025189	1	-4.93772959e-16	-0.4421554556	0.3888888889	4.372513226e-17	0.1677377557	v2.7.1	
4	Broyden	0	0.02268352606	-58.67921869	-84.4562963	2.909158768	YY	8	0.3383378004	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.137236656	0.05710549289	0.4100002382	1.801398061	0.1977451811	-2.831686502	1.38727986	-0.3271746254	1.370614037	-0.325232324	1.373287827	-2.825058264	1.385210284	-0.3661137531	1.98495742	2.455583229	0.9892264664	a248bdd	2x2_2C_8b_C2v_L	8.26	1.281092881	2	1.544042393	0.9999999998720892	1.0	-0.001609814306	0.01435712286	1.008709115	-0.9103854632	0.01733582293	0.5278064532	-0.3206412028	1.742066967	-0.319520622	1.73190262	0.0178943108	0.5238168064	0.4292107617	-0.4522248165	2.30183376	-3.756604019	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1808574154	-2.096750529	0.0002234401615	0.001247957917	1.692815955	-2.704330858	0.05519092395	-1.173646462	-0.05715707373	1.181134355	-1.690530345	2.710194713	0.0007249775634	-0.003072281645	4.656920602e-05	0.0006443043461	2024-09-21@20:39	2.148148148	-0.9511962873	1	-1.559262169e-16	-0.4429748657	0.3888888889	1.631408306e-16	0.1680556352	v2.7.1	
4	Broyden	0	0.02243434261	-58.63856345	-84.2962963	2.893778801	YY	8	0.3374041085	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.136718172	0.05862638139	0.4126425011	1.798630019	0.1991511718	-2.825093984	1.382396857	-0.3273773024	1.377783965	-0.3281717601	1.376648713	-2.82612877	1.383112844	-0.3655830146	1.984951464	2.44621791	0.9905610114	a248bdd	2x2_2C_8b_C2v_L	8.25	1.279704928	2	1.543255559	0.9999999997905162	0.9999999999999998	0.0004331168641	-0.003816575808	1.009148041	-0.9156415926	0.01768818633	0.5267217529	-0.3206892619	1.722787101	-0.3211833077	1.726722881	0.01764271063	0.5276984862	0.4292334589	-0.4528786098	2.300768895	-3.75725884	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1819276975	-2.102977423	-6.670683922e-05	-0.0002768922071	1.692343515	-2.719650299	0.05615522434	-1.178014158	-0.05559672312	1.175766076	-1.6928082	2.717296791	-0.0006642196379	0.002605888615	-0.000253272651	1.870569392e-05	2024-09-21@20:46	2.148148148	-0.9525651912	1	-3.526449802e-16	-0.4437237349	0.3888888889	-4.396263538e-17	0.1683350746	v2.7.1	
3	Broyden	0	0.02211329329	-58.58888904	-84.1362963	2.87759982	YY	8	0.3365063916	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.136178961	0.05899867934	0.4157384364	1.794166844	0.2009258292	-2.819936554	1.379435331	-0.3280720068	1.379318375	-0.3283110589	1.382057975	-2.81942438	1.378400512	-0.3678228558	1.984879173	2.44201236	0.9914636353	a248bdd	2x2_2C_8b_C2v_L	8.24	1.278335379	2	1.542426928	0.9999999998197548	1.0	0.0004975027284	-0.004221200744	1.009077385	-0.9214650927	0.01763654857	0.52819078	-0.3213944536	1.716825049	-0.3212822783	1.710815656	0.01767435976	0.5285205445	0.4309237515	-0.4544442295	2.302272271	-3.758060482	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1823217492	-2.108266713	-0.000209626832	0.0005643645827	1.69253691	-2.728294484	0.05555687768	-1.176827181	-0.05575132625	1.178418147	-1.692361969	2.731724572	-0.0008111477516	0.003085017326	-0.0003776697784	0.0002297437206	2024-09-21@20:51	2.148148148	-0.9540266518	1	-6.580346311e-16	-0.4444883321	0.3888888889	5.302607279e-17	0.1686402698	v2.7.1	
4	Broyden	0	0.02184622499	-58.54285128	-83.9762963	2.862061863	YY	8	0.3355724474	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.135651876	0.06077268061	0.4182907716	1.790104159	0.2023122778	-2.814345053	1.374635038	-0.3282454923	1.385777755	-0.3294085888	1.384814232	-2.816802779	1.375503328	-0.3685526507	1.984855653	2.435894427	0.9925160785	a248bdd	2x2_2C_8b_C2v_L	8.23	1.276925595	2	1.541641483	0.9999999998612222	0.9999999999999997	0.0002837127899	-0.002732013751	1.009170975	-0.9264576497	0.01764682821	0.5286867467	-0.3214139443	1.699411958	-0.3220349887	1.703772206	0.01742707195	0.5308182469	0.4316237784	-0.4553320236	2.302662551	-3.758818497	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1834793503	-2.114020364	4.2277129e-05	-0.001044665626	1.692439781	-2.743190754	0.05567252306	-1.178418762	-0.05473284238	1.175184956	-1.693309278	2.740584967	-0.0005077086938	0.001986364454	-0.000209280454	5.18589227e-07	2024-09-21@20:58	2.148148148	-0.9554023656	1	-3.981567793e-16	-0.445252836	0.3888888889	-1.681046665e-16	0.1689280478	v2.7.1	
2	Broyden	0	0.02151254738	-58.47206758	-83.8162963	2.84718847	YY	8	0.3347016178	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.135150711	0.06075080995	0.4209132385	1.783385649	0.2040956728	-2.803886986	1.370532111	-0.3280882999	1.389822449	-0.3307994154	1.394221752	-2.808471145	1.370000329	-0.3697697361	1.984768035	2.430419486	0.9933560681	a248bdd	2x2_2C_8b_C2v_L	8.22	1.275630941	2	1.540872457	0.9999999998103555	1.0	0.0006874080122	-0.006471124196	1.008301523	-0.9317700101	0.01726359311	0.5279533209	-0.3215729104	1.689538255	-0.3225873707	1.684006053	0.01703522798	0.5318883849	0.432853449	-0.4567432975	2.303306659	-3.759384887	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1837093169	-2.118027819	-1.866834138e-05	-0.001655062303	1.691187514	-2.753937742	0.05380590611	-1.166572083	-0.05297138992	1.165376281	-1.692775075	2.756682719	-0.0007886305228	0.003135782942	-0.0002484212698	-0.0002027275585	2024-09-21@21:03	2.148148148	-0.9567251595	1	-2.31304833e-16	-0.4459705185	0.3888888889	-3.315734276e-16	0.1691740213	v2.7.1	
3	Broyden	0	0.02135245186	-58.45783392	-83.6562963	2.830999071	YY	8	0.333699829	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.13459284	0.06582048285	0.4240427743	1.784195285	0.2051075547	-2.809632194	1.367625879	-0.3319823634	1.396525314	-0.3300237589	1.395276459	-2.805779803	1.367234353	-0.3704589503	1.984807996	2.420638569	0.9950031711	a248bdd	2x2_2C_8b_C2v_L	8.21	1.274085925	2	1.54007863	0.9999999998288338	1.0	-0.0006924151529	0.006087958786	1.010289386	-0.937579885	0.01717912651	0.5346992866	-0.323334592	1.676379775	-0.3223572286	1.675965674	0.01743852989	0.5319299353	0.4329785828	-0.4573632258	2.30229881	-3.760280773	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1868657829	-2.128450968	0.0001439904538	0.0006174686133	1.69449805	-2.76506751	0.05402534273	-1.174105906	-0.05471026863	1.175975424	-1.693060383	2.765582084	3.489609444e-05	-0.0002172209618	-3.018848499e-05	0.0002311510102	2024-09-21@21:08	2.148148148	-0.9581395134	1	9.323210577e-17	-0.4467927643	0.3888888889	-1.070138526e-17	0.1695013729	v2.7.1	
3	Broyden	0	0.02101292902	-58.38581241	-83.4962963	2.814800989	YY	8	0.3328204857	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.134051944	0.06539346758	0.4257458979	1.779198152	0.2063613498	-2.800998364	1.362594148	-0.3321950165	1.401923602	-0.3297713496	1.401075262	-2.797799192	1.362163047	-0.3702810999	1.984777774	2.414014343	0.99607306	a248bdd	2x2_2C_8b_C2v_L	8.2	1.272747601	2	1.539241005	0.9999999998271066	0.9999999999999998	-0.001300754362	0.0114033154	1.009516925	-0.94103741	0.01657805892	0.5379642271	-0.3235061724	1.662211235	-0.322268145	1.659659786	0.01720141487	0.5326781014	0.4334956355	-0.4581856084	2.302463517	-3.761058232	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1866393776	-2.130512511	0.0002704743383	0.0009970171315	1.693767641	-2.779313119	0.05249440544	-1.169061127	-0.05448358948	1.175213118	-1.692353875	2.780587445	0.0006414479093	-0.00265276532	9.899555368e-05	0.000513249104	2024-09-21@21:14	2.148148148	-0.9596020818	1	-3.537834612e-16	-0.4475518875	0.3888888889	-5.419224666e-17	0.1697951528	v2.7.1	
4	Broyden	0	0.02071326883	-58.33693554	-83.3362963	2.79927612	YY	8	0.3318954445	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.133520438	0.06724200274	0.4291995389	1.774264265	0.2082651259	-2.789968885	1.357908168	-0.3308472926	1.405681649	-0.33274204	1.407389042	-2.797308392	1.358725763	-0.3720634907	1.984703877	2.408988875	0.9970736438	a248bdd	2x2_2C_8b_C2v_L	8.19	1.271331151	2	1.538461664	0.9999999997913372	1.0	-0.0009054151678	0.007360705731	1.009767439	-0.9477191623	0.01676307599	0.5361373202	-0.3229206796	1.648952361	-0.3236776853	1.647400643	0.01714117198	0.5356235445	0.4350214057	-0.4597541034	2.303470772	-3.761789051	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1878753538	-2.137265265	0.0002722289125	-0.0007009170858	1.691897351	-2.792058135	0.05250079846	-1.168225439	-0.05351425692	1.172481422	-1.693898816	2.791673723	0.0005437964343	-0.002002877775	0.0002380487664	-0.0001913528268	2024-09-21@21:21	2.148148148	-0.9609669306	1	-1.995267471e-16	-0.4483220144	0.3888888889	1.243009031e-16	0.1700824915	v2.7.1	
3	Broyden	0	0.02045992635	-58.29322118	-83.1762963	2.783053566	YY	8	0.3309579056	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.132966651	0.0737607583	0.4311943884	1.776657931	0.2084567447	-2.792451539	1.355227454	-0.3331303619	1.409675627	-0.3309006726	1.410077475	-2.787636581	1.353946427	-0.3720951327	1.984716691	2.401126037	0.9983920289	a248bdd	2x2_2C_8b_C2v_L	8.18	1.269878017	2	1.537649155	0.9999999998295955	0.9999999999999998	-0.0003797383877	0.003224919536	1.011861886	-0.9515201666	0.01678576118	0.5380387031	-0.3242252589	1.639851996	-0.3230481612	1.635008151	0.01720894784	0.5346733396	0.4353395546	-0.4604758693	2.30291888	-3.762592874	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1918535557	-2.147648575	0.0002342836318	-0.000157785978	1.694141409	-2.801619962	0.05234736834	-1.169665057	-0.05322313281	1.172289593	-1.692554286	2.805003342	0.0001282055224	-0.0005510527229	9.717049517e-05	0.0001115622081	2024-09-21@21:27	2.148148148	-0.9624031423	1	-1.862049215e-16	-0.4491144119	0.3888888889	-4.635401725e-18	0.1703941056	v2.7.1	
3	Broyden	0	0.02018568217	-58.2423944	-83.0162963	2.767863685	YY	8	0.3300276772	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.132441013	0.07446230928	0.4342189612	1.771390934	0.2103359555	-2.782626989	1.349698066	-0.3324374819	1.417269792	-0.3347754993	1.418173796	-2.785946673	1.350089355	-0.3723262367	1.984682093	2.393405903	0.9996184052	a248bdd	2x2_2C_8b_C2v_L	8.17	1.268457086	2	1.536891331	0.999999999833715	0.9999999999999998	0.001671247449	-0.01405808605	1.011867584	-0.957483891	0.01671727228	0.5369406649	-0.3237659503	1.620191415	-0.3249479507	1.62216058	0.01639932445	0.5414086881	0.4357594	-0.4613298321	2.302801701	-3.763311208	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.19232826	-2.152369987	-0.0003153070573	-0.001231865107	1.692826515	-2.817480086	0.0527311496	-1.168747781	-0.05083129409	1.163223998	-1.69414478	2.816492414	-0.001180283418	0.004649984531	-0.0002617153421	-0.0004645490905	2024-09-21@21:32	2.148148148	-0.9637217346	1	-5.315610162e-16	-0.44988379	0.3888888889	-3.917846849e-16	0.1706661494	v2.7.1	
3	Broyden	0	0.01983312482	-58.19968964	-82.8562963	2.751601083	YY	8	0.3291435301	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.13189273	0.07541854716	0.4365291139	1.768769389	0.2115955187	-2.78152549	1.344948504	-0.3364905539	1.425979398	-0.3321851402	1.417877776	-2.777217857	1.346843109	-0.374726601	1.984574997	2.389069324	1.000524522	a248bdd	2x2_2C_8b_C2v_L	8.16	1.26708635	2	1.536054361	0.9999999998215492	0.9999999999999996	-0.002828755359	0.02363201187	1.01212932	-0.9618590889	0.01648828167	0.542415668	-0.3259680701	1.603724388	-0.3241503635	1.615160366	0.01674076471	0.5360455408	0.4378604503	-0.4633814968	2.304128433	-3.763952012	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1928789907	-2.156598623	0.0006363118104	0.001406125503	1.694731014	-2.832437653	0.05011346549	-1.161028292	-0.05238471792	1.166688763	-1.692787432	2.825576636	0.001394846059	-0.005409020954	0.0003566455517	0.0004221869084	2024-09-21@21:38	2.148148148	-0.9651850604	1	-3.656089212e-16	-0.4506423968	0.3888888889	2.297521943e-18	0.170964117	v2.7.1	
3	Broyden	0	0.01973610347	-58.1692395	-82.6962963	2.736551292	YY	8	0.3281175083	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.131347863	0.08453386037	0.4385941101	1.771896794	0.2115852254	-2.776410582	1.342661755	-0.335808264	1.42580237	-0.3368569117	1.433295397	-2.775809285	1.340216227	-0.3746521595	1.984600395	2.381647851	1.001974737	a248bdd	2x2_2C_8b_C2v_L	8.15	1.265459882	2	1.535369502	0.9999999998509982	0.9999999999999997	-0.0004137020374	0.003017757511	1.015116737	-0.9659600629	0.01643409861	0.5428768329	-0.3258110797	1.600942011	-0.3257988017	1.585832712	0.01652244157	0.5429988105	0.4381965201	-0.4640744304	2.303840571	-3.764894303	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1985168055	-2.169546894	0.0001451735574	-0.0004452269412	1.694566362	-2.838125249	0.05082988886	-1.164083656	-0.05164036685	1.167200982	-1.694375408	2.846294977	0.000470154839	-0.001844281889	9.114297518e-05	0.0001771052206	2024-09-21@21:43	2.148148148	-0.9664238415	1	7.422576078e-17	-0.4514926006	0.3888888889	1.949760899e-16	0.1712706389	v2.7.1	
